community,meas,month,Q_MGD,year
Chelsea,Raw Estimated Infiltration,Oct,0.75,2016
Chelsea,Raw Estimated Infiltration,Nov,0.6600000000000001,2016
Chelsea,Raw Estimated Infiltration,Dec,1.1799999999999997,2016
Chelsea,Raw Estimated Infiltration,ANNUAL,1.0099999904632568,2016
Chelsea,MWRA Estimated Infiltration,Jan,0.14,2016
Chelsea,MWRA Estimated Infiltration,Feb,0.15,2016
Chelsea,MWRA Estimated Infiltration,Mar,0.18,2016
Chelsea,MWRA Estimated Infiltration,Apr,0.18,2016
Chelsea,MWRA Estimated Infiltration,May,0.15,2016
Chelsea,MWRA Estimated Infiltration,Jun,0.13,2016
Chelsea,MWRA Estimated Infiltration,Jul,0.11,2016
Chelsea,MWRA Estimated Infiltration,Aug,0.09,2016
Chelsea,MWRA Estimated Infiltration,Sep,0.05,2016
Chelsea,MWRA Estimated Infiltration,Oct,0.09,2016
Chelsea,MWRA Estimated Infiltration,Nov,0.08,2016
Chelsea,MWRA Estimated Infiltration,Dec,0.14,2016
Chelsea,MWRA Estimated Infiltration,ANNUAL,0.11999999731779099,2016
Chelsea,Final Average Daily Flow,Jan,4.86,2016
Chelsea,Final Average Daily Flow,Feb,5.54,2016
Chelsea,Final Average Daily Flow,Mar,5.41,2016
Chelsea,Final Average Daily Flow,Apr,5.510000000000001,2016
Chelsea,Final Average Daily Flow,May,4.85,2016
Chelsea,Final Average Daily Flow,Jun,4.42,2016
Chelsea,Final Average Daily Flow,Jul,4.1,2016
Chelsea,Final Average Daily Flow,Aug,3.95,2016
Chelsea,Final Average Daily Flow,Sep,3.91,2016
Chelsea,Final Average Daily Flow,Oct,5.22,2016
Chelsea,Final Average Daily Flow,Nov,4.35,2016
Chelsea,Final Average Daily Flow,Dec,5.010000000000001,2016
Chelsea,Final Average Daily Flow,ANNUAL,4.760000228881836,2016
Chelsea,Final Dry Day Average Daily Flow,Jan,4.03,2016
Chelsea,Final Dry Day Average Daily Flow,Feb,4.05,2016
Chelsea,Final Dry Day Average Daily Flow,Mar,4.2700000000000005,2016
Chelsea,Final Dry Day Average Daily Flow,Apr,4.260000000000001,2016
Chelsea,Final Dry Day Average Daily Flow,May,4.04,2016
Chelsea,Final Dry Day Average Daily Flow,Jun,3.96,2016
Chelsea,Final Dry Day Average Daily Flow,Jul,3.79,2016
Chelsea,Final Dry Day Average Daily Flow,Aug,3.6100000000000003,2016
Chelsea,Final Dry Day Average Daily Flow,Sep,3.3800000000000003,2016
Chelsea,Final Dry Day Average Daily Flow,Oct,3.66,2016
Chelsea,Final Dry Day Average Daily Flow,Nov,3.58,2016
Chelsea,Final Dry Day Average Daily Flow,Dec,4.04,2016
Chelsea,Final Dry Day Average Daily Flow,ANNUAL,3.890000104904175,2016
Chelsea,Estimated Infiltration,Jan,1.0299999999999998,2016
Chelsea,Estimated Infiltration,Feb,1.0500000000000003,2016
Chelsea,Estimated Infiltration,Mar,1.2700000000000002,2016
Chelsea,Estimated Infiltration,Apr,1.2600000000000005,2016
Chelsea,Estimated Infiltration,May,1.0400000000000005,2016
Chelsea,Estimated Infiltration,Jun,0.9599999999999999,2016
Chelsea,Estimated Infiltration,Jul,0.7899999999999999,2016
Chelsea,Estimated Infiltration,Aug,0.6100000000000002,2016
Chelsea,Estimated Infiltration,Sep,0.38000000000000017,2016
Chelsea,Estimated Infiltration,Oct,0.66,2016
Chelsea,Estimated Infiltration,Nov,0.5800000000000002,2016
Chelsea,Estimated Infiltration,Dec,1.0399999999999996,2016
Chelsea,Estimated Infiltration,ANNUAL,0.8899999856948853,2016
Chelsea,Estimated Sanitary Flow,Jan,3,2016
Chelsea,Estimated Sanitary Flow,Feb,3,2016
Chelsea,Estimated Sanitary Flow,Mar,3,2016
Chelsea,Estimated Sanitary Flow,Apr,3,2016
Chelsea,Estimated Sanitary Flow,May,3,2016
Chelsea,Estimated Sanitary Flow,Jun,3,2016
Chelsea,Estimated Sanitary Flow,Jul,3,2016
Chelsea,Estimated Sanitary Flow,Aug,3,2016
Chelsea,Estimated Sanitary Flow,Sep,3,2016
Chelsea,Estimated Sanitary Flow,Oct,3,2016
Chelsea,Estimated Sanitary Flow,Nov,3,2016
Chelsea,Estimated Sanitary Flow,Dec,3,2016
Chelsea,Estimated Sanitary Flow,ANNUAL,3,2016
Chelsea,Estimated Inflow,Jan,0.8300000000000001,2016
Chelsea,Estimated Inflow,Feb,1.4900000000000002,2016
Chelsea,Estimated Inflow,Mar,1.1399999999999997,2016
Chelsea,Estimated Inflow,Apr,1.25,2016
Chelsea,Estimated Inflow,May,0.8099999999999996,2016
Chelsea,Estimated Inflow,Jun,0.45999999999999996,2016
Chelsea,Estimated Inflow,Jul,0.31000000000000005,2016
Chelsea,Estimated Inflow,Aug,0.33999999999999986,2016
Chelsea,Estimated Inflow,Sep,0.5299999999999998,2016
Chelsea,Estimated Inflow,Oct,1.5599999999999996,2016
Chelsea,Estimated Inflow,Nov,0.7699999999999996,2016
Chelsea,Estimated Inflow,Dec,0.9700000000000006,2016
Chelsea,Estimated Inflow,ANNUAL,0.8700000047683716,2016
Everett,Raw Average Daily Flow,Jan,5.25,2016
Everett,Raw Average Daily Flow,Feb,5.52,2016
Everett,Raw Average Daily Flow,Mar,5.47,2016
Everett,Raw Average Daily Flow,Apr,5.31,2016
Everett,Raw Average Daily Flow,May,4.29,2016
Everett,Raw Average Daily Flow,Jun,3.74,2016
Everett,Raw Average Daily Flow,Jul,3.39,2016
Everett,Raw Average Daily Flow,Aug,3.32,2016
Everett,Raw Average Daily Flow,Sep,3.3,2016
Everett,Raw Average Daily Flow,Oct,4.14,2016
Everett,Raw Average Daily Flow,Nov,4.48,2016
Everett,Raw Average Daily Flow,Dec,4.98,2016
Everett,Raw Average Daily Flow,ANNUAL,4.429999828338623,2016
Everett,Raw Dry Day Average Daily Flow,Jan,4.6,2016
Everett,Raw Dry Day Average Daily Flow,Feb,5.02,2016
Everett,Raw Dry Day Average Daily Flow,Mar,4.95,2016
Everett,Raw Dry Day Average Daily Flow,Apr,4.78,2016
Everett,Raw Dry Day Average Daily Flow,May,3.96,2016
Everett,Raw Dry Day Average Daily Flow,Jun,3.56,2016
Everett,Raw Dry Day Average Daily Flow,Jul,3.3,2016
Everett,Raw Dry Day Average Daily Flow,Aug,3.23,2016
Everett,Raw Dry Day Average Daily Flow,Sep,3.21,2016
Everett,Raw Dry Day Average Daily Flow,Oct,3.47,2016
Everett,Raw Dry Day Average Daily Flow,Nov,4.25,2016
Everett,Raw Dry Day Average Daily Flow,Dec,4.5,2016
Everett,Raw Dry Day Average Daily Flow,ANNUAL,4.070000171661377,2016
Everett,Raw Estimated Infiltration,Jan,1.3999999999999995,2016
Everett,Raw Estimated Infiltration,Feb,1.8199999999999994,2016
Everett,Raw Estimated Infiltration,Mar,1.75,2016
Everett,Raw Estimated Infiltration,Apr,1.58,2016
Everett,Raw Estimated Infiltration,May,0.7599999999999998,2016
Everett,Raw Estimated Infiltration,Jun,0.3599999999999999,2016
Everett,Raw Estimated Infiltration,Jul,0.09999999999999964,2016
Everett,Raw Estimated Infiltration,Aug,0.029999999999999805,2016
Everett,Raw Estimated Infiltration,Sep,0.009999999999999787,2016
Everett,Raw Estimated Infiltration,Oct,0.27,2016
Everett,Raw Estimated Infiltration,Nov,1.0499999999999998,2016
Everett,Raw Estimated Infiltration,Dec,1.2999999999999998,2016
Everett,Raw Estimated Infiltration,ANNUAL,0.8700000047683716,2016
Everett,MWRA Estimated Infiltration,Jan,0.01,2016
Everett,MWRA Estimated Infiltration,Feb,0.01,2016
Everett,MWRA Estimated Infiltration,Mar,0.01,2016
Everett,MWRA Estimated Infiltration,Apr,0.01,2016
Everett,MWRA Estimated Infiltration,May,0,2016
Everett,MWRA Estimated Infiltration,Jun,0,2016
Everett,MWRA Estimated Infiltration,Jul,0,2016
Everett,MWRA Estimated Infiltration,Aug,0,2016
Everett,MWRA Estimated Infiltration,Sep,0,2016
Everett,MWRA Estimated Infiltration,Oct,0,2016
Everett,MWRA Estimated Infiltration,Nov,0.01,2016
Everett,MWRA Estimated Infiltration,Dec,0.01,2016
Everett,MWRA Estimated Infiltration,ANNUAL,0,2016
Everett,Final Average Daily Flow,Jan,5.24,2016
Everett,Final Average Daily Flow,Feb,5.51,2016
Everett,Final Average Daily Flow,Mar,5.46,2016
Everett,Final Average Daily Flow,Apr,5.3,2016
Everett,Final Average Daily Flow,May,4.29,2016
Everett,Final Average Daily Flow,Jun,3.74,2016
Everett,Final Average Daily Flow,Jul,3.39,2016
Everett,Final Average Daily Flow,Aug,3.32,2016
Everett,Final Average Daily Flow,Sep,3.3,2016
Everett,Final Average Daily Flow,Oct,4.14,2016
Everett,Final Average Daily Flow,Nov,4.470000000000001,2016
Everett,Final Average Daily Flow,Dec,4.970000000000001,2016
Everett,Final Average Daily Flow,ANNUAL,4.420000076293945,2016
Everett,Final Dry Day Average Daily Flow,Jan,4.59,2016
Everett,Final Dry Day Average Daily Flow,Feb,5.01,2016
Everett,Final Dry Day Average Daily Flow,Mar,4.94,2016
Everett,Final Dry Day Average Daily Flow,Apr,4.7700000000000005,2016
Everett,Final Dry Day Average Daily Flow,May,3.96,2016
Everett,Final Dry Day Average Daily Flow,Jun,3.56,2016
Everett,Final Dry Day Average Daily Flow,Jul,3.3,2016
Everett,Final Dry Day Average Daily Flow,Aug,3.23,2016
Everett,Final Dry Day Average Daily Flow,Sep,3.21,2016
Everett,Final Dry Day Average Daily Flow,Oct,3.47,2016
Everett,Final Dry Day Average Daily Flow,Nov,4.24,2016
Everett,Final Dry Day Average Daily Flow,Dec,4.49,2016
Everett,Final Dry Day Average Daily Flow,ANNUAL,4.059999942779541,2016
Everett,Estimated Infiltration,Jan,1.3899999999999995,2016
Everett,Estimated Infiltration,Feb,1.8099999999999994,2016
Everett,Estimated Infiltration,Mar,1.74,2016
Everett,Estimated Infiltration,Apr,1.57,2016
Everett,Estimated Infiltration,May,0.7599999999999998,2016
Everett,Estimated Infiltration,Jun,0.3599999999999999,2016
Everett,Estimated Infiltration,Jul,0.09999999999999964,2016
Everett,Estimated Infiltration,Aug,0.029999999999999805,2016
Everett,Estimated Infiltration,Sep,0.009999999999999787,2016
Everett,Estimated Infiltration,Oct,0.27,2016
Everett,Estimated Infiltration,Nov,1.0399999999999998,2016
Everett,Estimated Infiltration,Dec,1.2899999999999998,2016
Everett,Estimated Infiltration,ANNUAL,0.8600000143051147,2016
Everett,Estimated Sanitary Flow,Jan,3.2,2016
Everett,Estimated Sanitary Flow,Feb,3.2,2016
Everett,Estimated Sanitary Flow,Mar,3.2,2016
Everett,Estimated Sanitary Flow,Apr,3.2,2016
Everett,Estimated Sanitary Flow,May,3.2,2016
Everett,Estimated Sanitary Flow,Jun,3.2,2016
Everett,Estimated Sanitary Flow,Jul,3.2,2016
Everett,Estimated Sanitary Flow,Aug,3.2,2016
Everett,Estimated Sanitary Flow,Sep,3.2,2016
Everett,Estimated Sanitary Flow,Oct,3.2,2016
Everett,Estimated Sanitary Flow,Nov,3.2,2016
Everett,Estimated Sanitary Flow,Dec,3.2,2016
Everett,Estimated Sanitary Flow,ANNUAL,3.200000047683716,2016
Everett,Estimated Inflow,Jan,0.6500000000000004,2016
Everett,Estimated Inflow,Feb,0.5,2016
Everett,Estimated Inflow,Mar,0.5199999999999996,2016
Everett,Estimated Inflow,Apr,0.5299999999999994,2016
Everett,Estimated Inflow,May,0.33000000000000007,2016
Everett,Estimated Inflow,Jun,0.18000000000000016,2016
Everett,Estimated Inflow,Jul,0.0900000000000003,2016
Everett,Estimated Inflow,Aug,0.08999999999999986,2016
Everett,Estimated Inflow,Sep,0.08999999999999986,2016
Everett,Estimated Inflow,Oct,0.6699999999999995,2016
Everett,Estimated Inflow,Nov,0.23000000000000043,2016
Everett,Estimated Inflow,Dec,0.4800000000000004,2016
Everett,Estimated Inflow,ANNUAL,0.36000001430511475,2016
Lexington,Raw Average Daily Flow,Jan,5.29,2016
Lexington,Raw Average Daily Flow,Feb,5.49,2016
Lexington,Raw Average Daily Flow,Mar,6.35,2016
Lexington,Raw Average Daily Flow,Apr,6.38,2016
Lexington,Raw Average Daily Flow,May,4.64,2016
Lexington,Raw Average Daily Flow,Jun,3.64,2016
Lexington,Raw Average Daily Flow,Jul,2.61,2016
Lexington,Raw Average Daily Flow,Aug,2.23,2016
Lexington,Raw Average Daily Flow,Sep,2.16,2016
Lexington,Raw Average Daily Flow,Oct,2.59,2016
Lexington,Raw Average Daily Flow,Nov,3.09,2016
Lexington,Raw Average Daily Flow,Dec,3.98,2016
Lexington,Raw Average Daily Flow,ANNUAL,4.03000020980835,2016
Lexington,Raw Dry Day Average Daily Flow,Jan,4.85,2016
Lexington,Raw Dry Day Average Daily Flow,Feb,5.05,2016
Lexington,Raw Dry Day Average Daily Flow,Mar,6,2016
Lexington,Raw Dry Day Average Daily Flow,Apr,6.09,2016
Lexington,Raw Dry Day Average Daily Flow,May,4.38,2016
Lexington,Raw Dry Day Average Daily Flow,Jun,3.38,2016
Lexington,Raw Dry Day Average Daily Flow,Jul,2.54,2016
Lexington,Raw Dry Day Average Daily Flow,Aug,2.18,2016
Lexington,Raw Dry Day Average Daily Flow,Sep,2.14,2016
Lexington,Raw Dry Day Average Daily Flow,Oct,2.35,2016
Lexington,Raw Dry Day Average Daily Flow,Nov,2.99,2016
Lexington,Raw Dry Day Average Daily Flow,Dec,3.75,2016
Lexington,Raw Dry Day Average Daily Flow,ANNUAL,3.799999952316284,2016
Lexington,Raw Estimated Infiltration,Jan,2.7499999999999996,2016
Lexington,Raw Estimated Infiltration,Feb,2.9499999999999997,2016
Lexington,Raw Estimated Infiltration,Mar,3.9000000000000004,2016
Lexington,Raw Estimated Infiltration,Apr,3.9899999999999993,2016
Lexington,Raw Estimated Infiltration,May,2.28,2016
Lexington,Raw Estimated Infiltration,Jun,1.2799999999999998,2016
Lexington,Raw Estimated Infiltration,Jul,0.43999999999999995,2016
Lexington,Raw Estimated Infiltration,Aug,0.08000000000000007,2016
Lexington,Raw Estimated Infiltration,Sep,0.040000000000000036,2016
Lexington,Raw Estimated Infiltration,Oct,0.25,2016
Lexington,Raw Estimated Infiltration,Nov,0.8900000000000001,2016
Lexington,Raw Estimated Infiltration,Dec,1.65,2016
Lexington,Raw Estimated Infiltration,ANNUAL,1.7000000476837158,2016
Lexington,MWRA Estimated Infiltration,Jan,0.26,2016
Lexington,MWRA Estimated Infiltration,Feb,0.28,2016
Lexington,MWRA Estimated Infiltration,Mar,0.37,2016
Lexington,MWRA Estimated Infiltration,Apr,0.38,2016
Lexington,MWRA Estimated Infiltration,May,0.22,2016
Lexington,MWRA Estimated Infiltration,Jun,0.12,2016
Lexington,MWRA Estimated Infiltration,Jul,0.04,2016
Lexington,MWRA Estimated Infiltration,Aug,0.01,2016
Lexington,MWRA Estimated Infiltration,Sep,0,2016
Lexington,MWRA Estimated Infiltration,Oct,0.02,2016
Lexington,MWRA Estimated Infiltration,Nov,0.08,2016
Lexington,MWRA Estimated Infiltration,Dec,0.16,2016
Lexington,MWRA Estimated Infiltration,ANNUAL,0.1599999964237213,2016
Lexington,Final Average Daily Flow,Jan,5.03,2016
Lexington,Final Average Daily Flow,Feb,5.21,2016
Lexington,Final Average Daily Flow,Mar,5.9799999999999995,2016
Lexington,Final Average Daily Flow,Apr,6,2016
Lexington,Final Average Daily Flow,May,4.42,2016
Lexington,Final Average Daily Flow,Jun,3.52,2016
Lexington,Final Average Daily Flow,Jul,2.57,2016
Lexington,Final Average Daily Flow,Aug,2.22,2016
Lexington,Final Average Daily Flow,Sep,2.16,2016
Lexington,Final Average Daily Flow,Oct,2.57,2016
Lexington,Final Average Daily Flow,Nov,3.01,2016
Lexington,Final Average Daily Flow,Dec,3.82,2016
Lexington,Final Average Daily Flow,ANNUAL,3.869999885559082,2016
Lexington,Final Dry Day Average Daily Flow,Jan,4.59,2016
Lexington,Final Dry Day Average Daily Flow,Feb,4.77,2016
Lexington,Final Dry Day Average Daily Flow,Mar,5.63,2016
Lexington,Final Dry Day Average Daily Flow,Apr,5.71,2016
Lexington,Final Dry Day Average Daily Flow,May,4.16,2016
Lexington,Final Dry Day Average Daily Flow,Jun,3.26,2016
Lexington,Final Dry Day Average Daily Flow,Jul,2.5,2016
Lexington,Final Dry Day Average Daily Flow,Aug,2.1700000000000004,2016
Lexington,Final Dry Day Average Daily Flow,Sep,2.14,2016
Lexington,Final Dry Day Average Daily Flow,Oct,2.33,2016
Lexington,Final Dry Day Average Daily Flow,Nov,2.91,2016
Lexington,Final Dry Day Average Daily Flow,Dec,3.59,2016
Lexington,Final Dry Day Average Daily Flow,ANNUAL,3.640000104904175,2016
Lexington,Estimated Infiltration,Jan,2.4899999999999993,2016
Lexington,Estimated Infiltration,Feb,2.67,2016
Lexington,Estimated Infiltration,Mar,3.5300000000000002,2016
Lexington,Estimated Infiltration,Apr,3.6099999999999994,2016
Lexington,Estimated Infiltration,May,2.0599999999999996,2016
Lexington,Estimated Infiltration,Jun,1.1599999999999997,2016
Lexington,Estimated Infiltration,Jul,0.39999999999999997,2016
Lexington,Estimated Infiltration,Aug,0.07000000000000008,2016
Lexington,Estimated Infiltration,Sep,0.040000000000000036,2016
Lexington,Estimated Infiltration,Oct,0.23,2016
Lexington,Estimated Infiltration,Nov,0.8100000000000002,2016
Lexington,Estimated Infiltration,Dec,1.49,2016
Lexington,Estimated Infiltration,ANNUAL,1.5399999618530273,2016
Lexington,Estimated Sanitary Flow,Jan,2.1,2016
Lexington,Estimated Sanitary Flow,Feb,2.1,2016
Lexington,Estimated Sanitary Flow,Mar,2.1,2016
Lexington,Estimated Sanitary Flow,Apr,2.1,2016
Lexington,Estimated Sanitary Flow,May,2.1,2016
Lexington,Estimated Sanitary Flow,Jun,2.1,2016
Lexington,Estimated Sanitary Flow,Jul,2.1,2016
Lexington,Estimated Sanitary Flow,Aug,2.1,2016
Lexington,Estimated Sanitary Flow,Sep,2.1,2016
Lexington,Estimated Sanitary Flow,Oct,2.1,2016
Lexington,Estimated Sanitary Flow,Nov,2.1,2016
Lexington,Estimated Sanitary Flow,Dec,2.1,2016
Lexington,Estimated Sanitary Flow,ANNUAL,2.0999999046325684,2016
Lexington,Estimated Inflow,Jan,0.4400000000000004,2016
Lexington,Estimated Inflow,Feb,0.4400000000000004,2016
Lexington,Estimated Inflow,Mar,0.34999999999999964,2016
Lexington,Estimated Inflow,Apr,0.29000000000000004,2016
Lexington,Estimated Inflow,May,0.2599999999999998,2016
Lexington,Estimated Inflow,Jun,0.26000000000000023,2016
Lexington,Estimated Inflow,Jul,0.06999999999999984,2016
Lexington,Estimated Inflow,Aug,0.04999999999999982,2016
Lexington,Estimated Inflow,Sep,0.020000000000000018,2016
Lexington,Estimated Inflow,Oct,0.23999999999999977,2016
Lexington,Estimated Inflow,Nov,0.09999999999999964,2016
Lexington,Estimated Inflow,Dec,0.22999999999999998,2016
Lexington,Estimated Inflow,ANNUAL,0.23000000417232513,2016
Malden,Raw Average Daily Flow,Jan,10.16,2016
Malden,Raw Average Daily Flow,Feb,10.29,2016
Malden,Raw Average Daily Flow,Mar,10.41,2016
Malden,Raw Average Daily Flow,Apr,10.62,2016
Malden,Raw Average Daily Flow,May,8.5,2016
Malden,Raw Average Daily Flow,Jun,7.18,2016
Malden,Raw Average Daily Flow,Jul,6.1,2016
Malden,Raw Average Daily Flow,Aug,5.81,2016
Malden,Raw Average Daily Flow,Sep,5.72,2016
Malden,Raw Average Daily Flow,Oct,6.97,2016
Malden,Raw Average Daily Flow,Nov,7.22,2016
Malden,Raw Average Daily Flow,Dec,8.49,2016
Malden,Raw Average Daily Flow,ANNUAL,8.119999885559082,2016
Malden,Raw Dry Day Average Daily Flow,Jan,9.03,2016
Malden,Raw Dry Day Average Daily Flow,Feb,9.21,2016
Malden,Raw Dry Day Average Daily Flow,Mar,9.5,2016
Malden,Raw Dry Day Average Daily Flow,Apr,9.88,2016
Malden,Raw Dry Day Average Daily Flow,May,8.4,2016
Malden,Raw Dry Day Average Daily Flow,Jun,7.01,2016
Malden,Raw Dry Day Average Daily Flow,Jul,6,2016
Malden,Raw Dry Day Average Daily Flow,Aug,5.68,2016
Malden,Raw Dry Day Average Daily Flow,Sep,5.53,2016
Malden,Raw Dry Day Average Daily Flow,Oct,6.18,2016
Malden,Raw Dry Day Average Daily Flow,Nov,7,2016
Malden,Raw Dry Day Average Daily Flow,Dec,7.87,2016
Malden,Raw Dry Day Average Daily Flow,ANNUAL,7.599999904632568,2016
Malden,Raw Estimated Infiltration,Jan,4.129999999999999,2016
Malden,Raw Estimated Infiltration,Feb,4.3100000000000005,2016
Malden,Raw Estimated Infiltration,Mar,4.6,2016
Malden,Raw Estimated Infiltration,Apr,4.98,2016
Malden,Raw Estimated Infiltration,May,3.5,2016
Malden,Raw Estimated Infiltration,Jun,2.1099999999999994,2016
Malden,Raw Estimated Infiltration,Jul,1.0999999999999996,2016
Malden,Raw Estimated Infiltration,Aug,0.7799999999999994,2016
Malden,Raw Estimated Infiltration,Sep,0.6299999999999999,2016
Malden,Raw Estimated Infiltration,Oct,1.2799999999999994,2016
Malden,Raw Estimated Infiltration,Nov,2.0999999999999996,2016
Malden,Raw Estimated Infiltration,Dec,2.9699999999999998,2016
Malden,Raw Estimated Infiltration,ANNUAL,2.700000047683716,2016
Malden,MWRA Estimated Infiltration,Jan,0.39,2016
Malden,MWRA Estimated Infiltration,Feb,0.41,2016
Malden,MWRA Estimated Infiltration,Mar,0.43,2016
Malden,MWRA Estimated Infiltration,Apr,0.47,2016
Malden,MWRA Estimated Infiltration,May,0.33,2016
Malden,MWRA Estimated Infiltration,Jun,0.2,2016
Malden,MWRA Estimated Infiltration,Jul,0.1,2016
Malden,MWRA Estimated Infiltration,Aug,0.07,2016
Malden,MWRA Estimated Infiltration,Sep,0.06,2016
Malden,MWRA Estimated Infiltration,Oct,0.12,2016
Malden,MWRA Estimated Infiltration,Nov,0.2,2016
Malden,MWRA Estimated Infiltration,Dec,0.28,2016
Malden,MWRA Estimated Infiltration,ANNUAL,0.25,2016
Malden,Final Average Daily Flow,Jan,9.77,2016
Malden,Final Average Daily Flow,Feb,9.879999999999999,2016
Malden,Final Average Daily Flow,Mar,9.98,2016
Malden,Final Average Daily Flow,Apr,10.149999999999999,2016
Malden,Final Average Daily Flow,May,8.17,2016
Malden,Final Average Daily Flow,Jun,6.9799999999999995,2016
Malden,Final Average Daily Flow,Jul,6,2016
Malden,Final Average Daily Flow,Aug,5.739999999999999,2016
Malden,Final Average Daily Flow,Sep,5.66,2016
Malden,Final Average Daily Flow,Oct,6.85,2016
Malden,Final Average Daily Flow,Nov,7.02,2016
Malden,Final Average Daily Flow,Dec,8.21,2016
Malden,Final Average Daily Flow,ANNUAL,7.860000133514404,2016
Malden,Final Dry Day Average Daily Flow,Jan,8.639999999999999,2016
Malden,Final Dry Day Average Daily Flow,Feb,8.8,2016
Malden,Final Dry Day Average Daily Flow,Mar,9.07,2016
Malden,Final Dry Day Average Daily Flow,Apr,9.41,2016
Malden,Final Dry Day Average Daily Flow,May,8.07,2016
Malden,Final Dry Day Average Daily Flow,Jun,6.81,2016
Malden,Final Dry Day Average Daily Flow,Jul,5.9,2016
Malden,Final Dry Day Average Daily Flow,Aug,5.609999999999999,2016
Malden,Final Dry Day Average Daily Flow,Sep,5.470000000000001,2016
